Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw
1743403886.44,0.247,-0.005,-0.119,0.889,-0.140,0.030,-9.371,20.775,-48.209,-0.692,-0.568,-115.968
1743403886.46,0.140,-0.010,-0.129,0.775,-0.366,0.278,-9.347,20.313,-48.656,0.238,-0.839,-115.687
1743403886.48,-0.203,0.021,-0.523,0.741,-0.444,0.210,-9.608,19.334,-48.783,1.145,-1.376,-115.315
1743403886.50,-0.167,-0.075,-0.234,0.345,-0.084,0.119,-10.058,18.998,-48.948,1.757,-1.688,-115.069
1743403886.52,0.058,-0.083,-0.196,0.001,0.037,0.093,-9.964,18.570,-48.977,1.959,-1.707,-114.910
1743403886.54,0.153,-0.047,-0.242,-0.235,-0.016,0.192,-9.956,18.737,-48.830,1.810,-1.694,-114.716
1743403886.56,-0.071,-0.038,-0.353,-0.433,-0.031,0.193,-10.034,18.938,-49.009,1.417,-1.725,-114.459
1743403886.58,-0.174,-0.035,-0.348,-0.708,0.034,0.184,-10.099,19.642,-48.463,0.775,-1.746,-114.251
1743403886.60,-0.014,-0.036,-0.216,-1.041,0.092,0.247,-10.054,20.052,-48.502,-0.245,-1.667,-114.018
1743403886.62,0.078,-0.050,-0.215,-1.280,0.134,0.307,-9.790,21.480,-47.714,-1.575,-1.532,-113.719
1743403886.64,-0.013,-0.035,-0.274,-1.445,0.120,0.306,-9.708,22.843,-47.504,-3.156,-1.369,-113.393
1743403886.66,0.022,-0.023,-0.213,-1.665,0.152,0.350,-9.611,24.200,-46.592,-4.920,-1.198,-113.065
1743403886.68,0.066,-0.041,-0.143,-1.814,0.150,0.365,-9.426,25.763,-45.766,-6.939,-0.961,-112.683
1743403886.70,0.074,-0.074,-0.140,-1.922,0.110,0.327,-9.216,27.758,-44.733,-9.068,-0.785,-112.318
1743403886.72,0.036,-0.110,-0.192,-1.979,0.062,0.208,-9.188,29.483,-43.829,-11.302,-0.636,-112.041
1743403886.74,0.059,-0.138,-0.078,-2.038,0.021,0.127,-9.013,31.337,-42.540,-13.610,-0.547,-111.886
1743403886.76,0.069,-0.169,-0.097,-1.793,-0.226,-0.040,-9.041,33.150,-41.296,-15.812,-0.640,-111.847
1743403886.78,0.034,-0.225,-0.066,-1.638,-0.427,-0.222,-9.402,34.647,-39.845,-17.752,-1.094,-112.054
1743403886.80,0.100,-0.158,-0.047,-1.699,-0.395,-0.220,-9.833,36.183,-38.765,-19.631,-1.692,-112.384
1743403886.82,0.137,-0.088,0.017,-1.757,-0.337,-0.206,-10.397,37.399,-37.218,-21.608,-2.191,-112.718
1743403886.84,0.111,-0.097,-0.082,-1.634,-0.647,-0.260,-11.236,38.667,-35.894,-23.545,-2.879,-113.119
1743403886.86,0.145,-0.087,-0.068,-1.623,-0.796,-0.254,-11.759,39.864,-34.362,-25.353,-3.920,-113.582
1743403886.88,0.106,-0.138,0.041,-1.676,-0.739,-0.241,-12.586,40.855,-32.662,-27.229,-5.010,-114.065
1743403886.90,0.007,-0.169,-0.012,-1.595,-0.609,-0.376,-13.409,42.148,-30.968,-29.042,-6.044,-114.674
1743403886.92,-0.016,-0.145,-0.000,-1.735,-0.565,-0.476,-14.166,43.153,-29.477,-30.865,-7.144,-115.510
1743403886.94,-0.014,-0.106,0.004,-1.915,-0.485,-0.512,-14.837,43.729,-27.717,-32.851,-8.258,-116.515
1743403886.96,0.022,-0.046,0.027,-2.016,-0.341,-0.499,-15.792,45.006,-25.952,-34.992,-9.351,-117.653
1743403886.98,0.071,-0.012,0.054,-1.927,-0.252,-0.485,-16.520,46.047,-23.677,-37.139,-10.359,-118.837
1743403887.00,0.066,-0.017,-0.011,-1.689,-0.521,-0.565,-17.294,46.499,-21.906,-39.053,-11.534,-120.098
1743403887.02,0.078,-0.059,-0.096,-1.560,-0.839,-0.641,-18.160,47.215,-19.850,-40.696,-13.225,-121.530
1743403887.04,0.110,-0.107,-0.072,-1.715,-0.774,-0.638,-19.070,47.605,-18.175,-42.305,-15.214,-123.108
1743403887.06,0.115,-0.120,0.033,-2.002,-0.679,-0.603,-19.786,48.253,-16.066,-44.141,-17.228,-124.882
1743403887.08,0.138,-0.114,0.118,-2.206,-0.589,-0.616,-20.684,48.433,-13.851,-46.224,-19.371,-126.895
1743403887.10,0.124,-0.085,0.131,-2.246,-0.467,-0.723,-21.611,48.960,-11.141,-48.353,-21.721,-129.300
1743403887.12,0.104,-0.054,0.047,-2.062,-0.481,-0.751,-22.407,48.996,-8.803,-50.298,-24.291,-132.012
1743403887.14,0.049,-0.054,-0.013,-1.928,-0.625,-0.663,-23.115,48.922,-6.622,-51.978,-27.044,-134.771
1743403887.16,-0.020,-0.075,0.019,-1.891,-0.779,-0.464,-23.799,49.050,-4.374,-53.591,-29.956,-137.436
1743403887.18,-0.038,-0.100,0.069,-1.903,-0.781,-0.178,-24.268,49.062,-1.682,-55.252,-32.890,-139.933
1743403887.20,-0.066,-0.093,0.058,-1.881,-0.758,-0.075,-24.618,48.979,0.259,-56.967,-35.723,-142.321
1743403887.22,-0.079,-0.065,0.041,-1.843,-0.692,-0.081,-24.717,48.759,2.662,-58.610,-38.714,-144.903
1743403887.24,-0.040,-0.097,-0.001,-1.847,-0.675,-0.035,-24.772,48.423,4.897,-60.170,-41.858,-147.679
1743403887.26,-0.025,-0.108,0.049,-1.861,-0.667,0.015,-24.525,48.413,6.988,-61.696,-45.300,-150.751
1743403887.28,0.024,-0.137,0.064,-1.820,-0.598,0.072,-24.612,48.298,9.016,-63.160,-48.888,-154.007
1743403887.30,0.035,-0.174,0.150,-1.944,-0.476,0.205,-24.406,47.699,11.114,-64.621,-52.711,-157.604
1743403887.32,0.027,-0.129,0.123,-1.940,-0.556,0.475,-24.099,47.499,13.296,-66.244,-56.764,-161.487
1743403887.34,0.023,0.045,-0.110,-1.593,-1.139,0.553,-23.395,47.488,15.566,-67.817,-61.107,-165.183
1743403887.36,0.044,0.062,-0.025,-1.245,-1.306,0.531,-22.656,47.003,17.334,-69.090,-65.486,-168.342
1743403887.38,0.036,0.016,0.115,-1.102,-1.075,0.449,-21.659,46.603,19.074,-70.126,-69.594,-171.286
1743403887.40,-0.027,-0.018,0.013,-0.917,-0.956,0.309,-20.697,46.238,20.579,-70.898,-73.446,-174.179
1743403887.42,-0.064,-0.081,-0.047,-0.702,-0.961,0.256,-20.149,46.411,22.226,-71.444,-76.912,-176.700
1743403887.43,-0.096,-0.083,-0.089,-0.458,-0.857,0.182,-19.471,45.943,23.014,-71.821,-79.789,-178.616
1743403887.45,-0.087,-0.053,-0.036,-0.367,-0.602,0.207,-18.836,45.983,23.803,-72.097,-81.880,-179.957
1743403887.47,-0.083,-0.026,0.024,-0.402,-0.324,0.288,-18.525,45.718,24.150,-72.436,-83.677,178.696
1743403887.49,-0.070,-0.008,-0.003,-0.370,-0.177,0.309,-18.048,45.615,24.939,-72.828,-85.241,177.321
1743403887.51,-0.049,0.015,0.012,-0.325,-0.119,0.268,-17.636,45.331,25.365,-73.185,-86.630,176.018
1743403887.53,-0.037,0.020,0.094,-0.248,-0.018,0.269,-17.216,45.137,25.796,-73.507,-87.776,174.901
1743403887.55,-0.046,-0.045,0.149,-0.100,0.173,0.249,-17.041,45.240,25.948,-73.814,-88.346,174.204
1743403887.57,-0.097,-0.087,0.150,0.019,0.256,0.187,-16.941,45.195,26.151,-74.066,-88.189,174.080
1743403887.59,-0.173,-0.065,0.107,0.080,0.135,0.097,-17.063,45.152,26.094,-74.225,-87.709,174.304
1743403887.61,-0.223,-0.008,0.025,0.116,-0.199,-0.034,-16.771,45.342,26.096,-74.263,-87.351,174.706
1743403887.63,-0.142,-0.012,-0.004,0.228,-0.047,-0.161,-16.823,45.567,25.818,-74.132,-86.903,175.384
1743403887.65,-0.034,-0.029,0.075,0.349,0.372,-0.161,-16.698,45.567,25.885,-73.919,-85.587,176.529
1743403887.67,0.004,-0.003,0.058,0.465,0.374,-0.135,-17.048,45.744,25.277,-73.710,-83.588,178.132
1743403887.69,0.012,-0.008,0.057,0.524,0.298,-0.142,-17.328,45.907,24.815,-73.477,-81.364,-179.934
1743403887.71,0.002,-0.046,0.092,0.555,0.359,-0.133,-17.684,45.946,24.281,-73.215,-79.061,-177.918
1743403887.73,-0.043,-0.059,0.071,0.627,0.507,-0.144,-17.873,46.357,23.611,-72.923,-76.519,-175.762
1743403887.75,-0.126,-0.070,0.120,0.665,0.784,-0.248,-18.291,46.501,22.771,-72.521,-73.663,-173.537
1743403887.77,-0.163,-0.084,0.151,0.733,1.131,-0.341,-18.550,46.673,21.772,-71.952,-70.549,-171.400
1743403887.79,-0.152,-0.072,0.163,0.820,1.452,-0.459,-19.341,47.054,20.799,-71.213,-67.080,-169.303
1743403887.81,-0.152,-0.018,0.106,1.031,1.720,-0.572,-20.245,46.946,19.426,-70.238,-63.270,-167.166
1743403887.83,-0.148,0.018,0.022,1.209,1.395,-0.723,-21.303,47.474,17.703,-68.959,-59.284,-164.892
1743403887.85,-0.098,-0.042,0.019,1.162,0.655,-0.791,-22.536,47.412,16.031,-67.497,-56.455,-163.020
1743403887.87,-0.061,-0.073,0.133,1.246,0.683,-0.656,-23.336,47.184,14.159,-66.026,-54.234,-161.391
1743403887.89,-0.005,-0.001,-0.200,1.582,0.162,-0.413,-24.211,47.138,12.603,-64.592,-51.712,-159.213
1743403887.91,0.030,0.116,-0.217,1.839,0.353,-0.350,-24.706,47.486,10.819,-62.982,-48.927,-156.319
1743403887.93,0.102,0.027,0.067,1.614,0.403,-0.195,-25.093,47.507,8.963,-61.412,-46.112,-153.671
1743403887.95,0.071,-0.033,-0.030,1.708,0.534,-0.012,-25.406,47.906,7.071,-60.001,-43.387,-151.107
1743403887.97,0.030,-0.050,-0.059,1.606,0.613,0.062,-25.556,48.063,4.966,-58.598,-40.516,-148.528
1743403887.99,0.113,-0.085,0.097,1.274,1.040,0.074,-25.638,48.295,3.226,-57.372,-37.848,-146.486
1743403888.01,0.187,-0.099,-0.039,1.350,0.818,0.297,-25.480,48.407,1.516,-56.317,-35.120,-144.572
1743403888.03,0.073,-0.013,-0.056,1.632,0.116,0.350,-25.275,48.474,-0.444,-55.124,-32.703,-142.318
1743403888.05,0.024,0.008,-0.112,1.819,-0.241,0.274,-24.951,48.593,-2.109,-53.622,-30.943,-139.995
1743403888.07,0.113,0.089,0.165,1.644,-0.094,0.182,-24.775,48.597,-3.774,-52.030,-29.556,-137.974
1743403888.09,0.222,0.022,0.120,1.900,0.194,0.314,-24.575,48.481,-5.394,-50.419,-28.015,-136.083
1743403888.11,0.065,-0.135,0.097,2.200,0.071,0.561,-24.294,48.570,-7.228,-48.566,-26.047,-133.765
1743403888.13,-0.138,-0.267,-0.374,2.169,-0.087,0.488,-23.951,48.451,-9.443,-46.466,-24.241,-131.252
1743403888.15,-0.006,-0.131,0.161,1.074,0.550,0.357,-23.427,48.154,-11.534,-44.959,-22.898,-129.642
1743403888.17,0.108,0.015,0.216,0.960,1.214,0.603,-22.857,47.765,-12.982,-44.180,-20.900,-128.375
1743403888.19,0.045,0.041,0.121,1.464,0.717,0.537,-21.937,47.650,-14.313,-43.140,-18.670,-126.862
1743403888.21,-0.012,-0.153,-0.172,2.293,0.001,0.436,-21.076,47.476,-16.227,-41.242,-17.212,-125.276
1743403888.23,0.075,-0.144,-0.251,1.892,0.124,0.226,-20.848,46.963,-18.288,-38.938,-16.297,-123.865
1743403888.25,0.155,-0.089,0.160,1.193,0.449,0.248,-20.392,46.067,-20.056,-37.379,-15.397,-123.006
1743403888.27,0.048,-0.023,0.224,1.374,0.592,0.474,-19.941,45.779,-21.665,-36.113,-14.247,-122.049
1743403888.29,-0.046,0.046,0.118,1.660,0.631,0.545,-19.523,45.124,-22.869,-34.561,-12.796,-120.853
1743403888.31,-0.068,0.069,-0.160,1.552,0.477,0.395,-18.349,44.655,-24.720,-32.831,-11.518,-119.729
1743403888.33,-0.002,0.047,0.022,1.259,0.631,0.405,-17.874,43.983,-26.280,-31.362,-10.527,-118.894
1743403888.35,0.038,0.043,0.108,1.249,0.862,0.567,-17.192,43.252,-27.675,-30.058,-9.119,-117.967
1743403888.37,-0.028,0.060,0.085,1.336,0.621,0.535,-16.233,42.553,-28.882,-28.702,-7.791,-117.012
1743403888.39,-0.030,-0.022,-0.003,1.539,0.387,0.479,-15.071,42.009,-30.294,-27.150,-6.830,-116.127
1743403888.41,-0.019,-0.130,-0.188,1.480,0.230,0.298,-14.520,41.322,-31.724,-25.425,-6.180,-115.409
1743403888.43,-0.017,-0.091,0.001,1.020,0.592,0.328,-13.717,40.499,-32.896,-24.059,-5.516,-114.886
1743403888.45,-0.051,-0.006,0.038,1.056,0.631,0.392,-13.119,39.739,-34.271,-22.949,-4.531,-114.297
1743403888.47,0.039,-0.007,0.015,1.201,0.436,0.362,-12.280,39.199,-35.140,-21.685,-3.723,-113.710
1743403888.49,0.106,-0.107,0.131,1.264,0.377,0.247,-11.874,38.331,-36.145,-20.299,-3.080,-113.218
1743403888.51,0.076,-0.277,-0.020,1.351,0.552,-0.042,-11.341,37.052,-37.327,-18.798,-2.505,-113.009
1743403888.53,-0.093,-0.126,-0.212,1.222,0.737,-0.136,-10.644,36.194,-38.418,-17.320,-1.789,-113.076
1743403888.55,-0.049,0.142,-0.166,1.158,0.544,-0.146,-10.044,35.005,-39.196,-15.990,-1.048,-113.201
1743403888.57,0.243,0.058,0.030,1.252,0.211,0.029,-9.559,33.912,-40.321,-14.607,-0.623,-113.230
1743403888.59,0.122,-0.133,0.090,1.225,0.095,0.113,-9.468,32.996,-41.081,-13.182,-0.489,-113.104
1743403888.61,0.029,-0.120,-0.105,1.094,0.349,0.049,-9.106,31.716,-41.963,-11.873,-0.236,-112.978
1743403888.63,-0.111,0.051,-0.241,0.934,0.617,0.103,-8.871,30.863,-42.818,-10.688,0.350,-112.899
1743403888.65,-0.021,0.044,-0.028,0.733,0.799,0.343,-8.144,29.869,-43.618,-9.760,1.209,-112.627
1743403888.67,0.057,0.087,-0.019,0.922,0.220,0.356,-7.374,29.167,-43.856,-8.845,1.962,-112.203
1743403888.69,0.108,-0.062,-0.109,1.012,-0.111,0.300,-6.678,28.278,-44.304,-7.677,2.013,-111.848
1743403888.71,0.042,-0.053,-0.116,0.868,-0.067,0.203,-6.357,26.769,-45.557,-6.628,1.921,-111.521
1743403888.73,-0.108,-0.082,-0.202,0.851,0.078,0.013,-6.087,25.975,-45.853,-5.613,1.924,-111.408
1743403888.75,-0.083,-0.106,-0.013,0.717,0.266,-0.006,-5.715,25.421,-46.251,-4.737,2.100,-111.404
1743403888.77,-0.125,-0.006,-0.018,0.686,0.160,-0.090,-5.602,24.638,-46.724,-3.953,2.365,-111.429
1743403888.79,0.007,0.014,-0.286,0.723,-0.176,-0.238,-5.679,23.770,-47.204,-3.149,2.339,-111.630
1743403888.81,0.150,-0.023,-0.226,0.529,-0.298,-0.121,-5.896,23.410,-46.965,-2.421,2.036,-111.829
1743403888.83,-0.025,-0.035,-0.286,0.317,-0.137,-0.046,-5.985,22.890,-47.345,-1.952,1.766,-111.872
1743403888.85,-0.112,-0.036,-0.285,0.129,-0.015,-0.081,-5.994,22.693,-47.413,-1.694,1.703,-111.894
1743403888.87,-0.013,0.005,-0.298,-0.085,-0.038,-0.050,-6.404,22.308,-47.645,-1.665,1.678,-111.951
1743403888.89,0.087,0.005,-0.287,-0.332,-0.148,0.031,-6.311,22.539,-47.493,-1.901,1.573,-111.915
1743403888.91,0.070,0.015,-0.380,-0.494,-0.200,0.112,-6.459,22.773,-47.365,-2.376,1.375,-111.780
1743403888.93,-0.012,-0.012,-0.322,-0.745,-0.231,0.146,-7.065,23.499,-46.880,-3.071,1.125,-111.598
1743403888.95,0.018,-0.036,-0.256,-1.034,-0.151,0.228,-7.084,24.196,-46.720,-4.078,0.915,-111.353
1743403888.97,0.045,-0.058,-0.251,-1.270,-0.115,0.287,-7.277,25.450,-46.107,-5.399,0.799,-111.028
1743403888.99,0.085,-0.059,-0.260,-1.444,-0.107,0.365,-7.233,26.571,-45.489,-6.935,0.710,-110.632
1743403889.01,0.017,-0.074,-0.179,-1.644,-0.108,0.366,-7.263,28.309,-44.306,-8.704,0.651,-110.173
1743403889.03,-0.038,-0.097,-0.219,-1.748,-0.164,0.291,-7.304,29.621,-43.668,-10.639,0.572,-109.776
1743403889.05,0.004,-0.113,-0.175,-1.841,-0.210,0.247,-7.341,31.297,-42.279,-12.686,0.425,-109.448
1743403889.07,0.060,-0.135,-0.041,-1.811,-0.290,0.196,-7.305,33.082,-41.145,-14.791,0.200,-109.170
1743403889.09,0.060,-0.161,-0.020,-1.653,-0.423,0.062,-7.822,34.540,-39.996,-16.766,-0.167,-109.023
1743403889.11,0.040,-0.163,-0.056,-1.573,-0.519,-0.065,-8.128,36.021,-38.567,-18.602,-0.710,-109.053
1743403889.13,0.029,-0.154,-0.011,-1.574,-0.616,-0.151,-8.962,37.259,-37.431,-20.395,-1.424,-109.242
1743403889.15,0.051,-0.150,0.015,-1.503,-0.621,-0.214,-9.501,38.346,-36.119,-22.147,-2.236,-109.543
1743403889.17,0.102,-0.146,-0.062,-1.512,-0.705,-0.241,-10.271,39.688,-34.758,-23.838,-3.138,-109.932
1743403889.19,0.126,-0.119,-0.066,-1.666,-0.665,-0.254,-11.046,40.684,-33.433,-25.620,-4.117,-110.384
1743403889.21,0.108,-0.118,0.048,-1.790,-0.515,-0.276,-11.832,41.802,-31.433,-27.581,-5.019,-110.926
1743403889.23,0.077,-0.105,0.039,-1.783,-0.416,-0.299,-12.214,43.019,-30.246,-29.586,-5.835,-111.538
1743403889.25,0.046,-0.071,-0.045,-1.767,-0.420,-0.286,-13.045,44.127,-28.296,-31.559,-6.631,-112.215
1743403889.27,0.040,-0.034,-0.031,-1.869,-0.367,-0.286,-13.624,44.905,-26.639,-33.568,-7.458,-112.934
1743403889.29,0.011,-0.063,0.009,-1.911,-0.351,-0.342,-14.070,46.038,-24.480,-35.681,-8.300,-113.751
1743403889.31,0.005,-0.107,-0.058,-1.784,-0.471,-0.498,-14.809,46.788,-22.673,-37.697,-9.351,-114.775
1743403889.33,0.056,-0.149,-0.039,-1.758,-0.528,-0.594,-15.472,47.798,-20.473,-39.564,-10.728,-116.045
1743403889.35,0.140,-0.155,-0.025,-1.857,-0.393,-0.640,-16.320,48.106,-18.758,-41.431,-12.185,-117.524
1743403889.37,0.167,-0.137,-0.006,-2.053,-0.389,-0.642,-17.175,48.645,-16.553,-43.443,-13.739,-119.199
1743403889.39,0.124,-0.119,0.041,-2.178,-0.504,-0.667,-17.982,49.253,-14.433,-45.603,-15.546,-121.097
1743403889.41,0.063,-0.076,0.036,-2.198,-0.567,-0.797,-18.978,49.544,-11.870,-47.771,-17.781,-123.336
1743403889.43,0.048,-0.033,0.012,-2.086,-0.573,-0.877,-19.864,49.765,-9.426,-49.775,-20.380,-125.976
1743403889.45,0.059,-0.017,0.031,-2.073,-0.536,-0.906,-20.938,49.783,-7.081,-51.585,-23.247,-128.887
1743403889.47,0.014,-0.032,0.087,-2.137,-0.556,-0.807,-21.598,49.775,-4.780,-53.353,-26.337,-132.039
1743403889.49,-0.007,-0.048,0.120,-2.107,-0.571,-0.529,-22.383,49.833,-2.283,-55.134,-29.540,-135.214
1743403889.51,0.004,-0.060,0.045,-1.947,-0.705,-0.185,-23.035,49.196,0.036,-56.922,-32.513,-137.971
1743403889.53,0.033,-0.072,-0.007,-1.812,-0.801,-0.071,-23.215,49.283,2.194,-58.625,-35.458,-140.429
1743403889.55,0.008,-0.052,0.075,-1.862,-0.681,-0.121,-23.274,49.394,4.561,-60.226,-38.573,-143.098
1743403889.57,-0.003,-0.096,0.117,-1.925,-0.693,-0.068,-23.285,49.266,6.723,-61.799,-42.043,-146.194
1743403889.59,-0.033,-0.104,0.136,-1.882,-0.621,-0.068,-23.105,48.700,8.853,-63.328,-45.848,-149.637
1743403889.61,-0.034,-0.063,0.064,-1.762,-0.615,0.119,-22.982,48.621,10.997,-64.716,-49.693,-153.162
1743403889.63,-0.004,0.012,0.100,-1.791,-0.853,0.502,-22.592,48.107,13.071,-66.254,-53.497,-156.452
1743403889.65,0.054,0.021,0.125,-1.785,-1.222,0.839,-21.809,48.096,15.308,-68.069,-57.676,-159.717
1743403889.67,0.051,0.039,-0.011,-1.382,-1.546,0.806,-20.712,47.873,17.355,-69.847,-62.117,-162.778
1743403889.69,-0.004,-0.007,-0.111,-0.947,-1.403,0.358,-19.614,47.778,19.177,-71.021,-66.316,-165.413
1743403889.71,-0.019,-0.098,-0.032,-0.838,-1.031,0.186,-18.894,47.469,20.589,-71.634,-70.144,-168.039
1743403889.73,-0.022,-0.130,-0.013,-0.908,-0.804,0.353,-17.988,47.022,21.754,-72.222,-73.805,-170.782
1743403889.75,-0.037,-0.126,0.064,-0.977,-0.410,0.389,-17.340,46.736,23.099,-72.923,-77.516,-173.953
1743403889.77,-0.070,-0.125,0.036,-0.706,0.007,0.249,-16.901,46.340,24.024,-73.480,-80.791,-177.140
1743403889.79,-0.123,-0.119,-0.064,-0.179,0.389,0.103,-16.650,46.257,24.663,-73.742,-82.121,-178.785
1743403889.81,-0.119,-0.072,-0.016,0.037,0.640,0.080,-16.805,45.810,24.811,-73.840,-81.624,-178.906
1743403889.83,-0.110,-0.042,0.082,0.018,0.526,0.141,-16.896,45.906,24.672,-73.960,-80.705,-178.707
1743403889.85,-0.168,0.008,0.022,-0.014,-0.105,0.073,-17.197,45.857,24.543,-74.098,-80.371,-178.641
1743403889.87,-0.155,0.053,0.018,-0.038,-0.361,-0.031,-16.795,45.815,24.652,-74.117,-80.817,-178.764
1743403889.89,-0.048,0.041,0.130,0.012,0.046,0.021,-16.538,45.828,24.752,-74.102,-81.129,-178.868
1743403889.91,-0.007,-0.012,0.238,0.190,0.457,0.069,-16.615,46.162,25.030,-74.150,-80.390,-178.439
1743403889.93,-0.061,-0.024,0.155,0.336,0.238,-0.007,-16.884,46.002,24.505,-74.133,-78.851,-177.309
1743403889.95,-0.133,-0.024,-0.025,0.339,-0.183,-0.088,-17.113,46.517,24.296,-73.994,-77.500,-175.903
1743403889.97,-0.100,-0.019,0.071,0.199,0.095,-0.101,-17.251,46.368,23.919,-73.809,-76.671,-174.952
1743403889.99,-0.072,-0.061,0.147,0.189,0.423,-0.067,-17.265,46.551,23.677,-73.672,-75.726,-174.317
1743403890.01,-0.072,-0.059,0.107,0.262,0.392,-0.094,-17.430,46.590,23.459,-73.523,-74.479,-173.525
1743403890.03,-0.050,-0.038,0.088,0.313,0.253,-0.127,-17.602,46.962,22.984,-73.309,-73.158,-172.533
1743403890.05,-0.050,-0.021,0.085,0.357,0.096,-0.160,-17.784,46.682,22.318,-73.040,-71.934,-171.462
1743403890.07,-0.061,-0.011,0.041,0.503,0.073,-0.176,-18.065,47.054,21.990,-72.702,-70.565,-170.110
1743403890.09,-0.084,-0.027,0.063,0.617,0.362,-0.218,-17.917,47.064,21.332,-72.269,-68.676,-168.352
1743403890.11,-0.117,-0.055,0.110,0.772,0.847,-0.261,-18.267,47.338,20.548,-71.714,-66.100,-166.358
1743403890.13,-0.175,-0.042,0.037,0.982,1.107,-0.309,-18.993,47.530,19.388,-70.982,-62.646,-163.929
1743403890.15,-0.186,-0.033,-0.029,0.893,1.040,-0.459,-19.660,47.904,18.129,-70.075,-59.264,-161.639
1743403890.17,-0.156,-0.034,0.029,0.637,1.217,-0.609,-20.253,47.780,16.541,-69.091,-56.936,-160.493
1743403890.19,-0.086,-0.068,0.022,0.722,1.117,-0.643,-21.134,48.128,15.376,-68.070,-55.023,-159.884
1743403890.21,-0.055,-0.054,-0.023,0.940,0.808,-0.562,-22.109,48.094,14.177,-66.964,-53.039,-158.949
1743403890.23,0.016,0.011,-0.145,1.333,0.301,-0.493,-22.660,48.142,12.924,-65.699,-50.938,-157.308
1743403890.25,0.087,0.025,-0.141,1.651,0.292,-0.370,-23.531,48.000,11.244,-64.186,-48.544,-154.972
1743403890.27,0.165,-0.007,0.026,1.521,0.256,-0.129,-23.865,48.357,9.706,-62.726,-45.871,-152.332
1743403890.29,0.095,-0.012,0.052,1.341,0.362,0.039,-24.032,48.375,7.766,-61.557,-43.478,-149.987
1743403890.31,0.053,-0.038,-0.024,1.504,0.470,0.231,-23.842,48.979,6.237,-60.445,-40.824,-147.512
1743403890.32,0.062,-0.024,-0.048,1.232,0.686,0.325,-23.842,48.920,4.426,-59.422,-37.969,-144.918
1743403890.34,0.075,-0.036,0.059,1.007,0.852,0.186,-23.877,49.313,2.933,-58.612,-35.409,-143.042
1743403890.36,0.073,-0.020,-0.026,1.380,0.496,0.119,-23.780,49.419,1.235,-57.620,-33.236,-141.386
1743403890.38,0.093,-0.005,-0.120,1.881,0.354,0.118,-23.504,49.604,-0.175,-56.079,-31.035,-139.321
1743403890.41,0.029,0.001,-0.024,1.880,-0.237,0.108,-23.461,49.321,-2.216,-54.264,-29.171,-137.229
1743403890.42,-0.033,-0.037,-0.085,1.774,-0.380,-0.027,-23.112,49.277,-4.236,-52.436,-28.197,-135.446
1743403890.44,0.083,-0.010,0.135,1.255,0.157,0.027,-23.541,49.027,-5.722,-50.882,-27.383,-134.204
1743403890.46,0.240,-0.038,0.160,1.283,0.840,0.451,-23.195,49.012,-6.931,-49.765,-25.776,-132.885
1743403890.48,0.098,-0.056,0.137,1.703,0.607,0.663,-22.746,48.838,-8.637,-48.493,-23.264,-130.857
1743403890.50,-0.096,-0.156,-0.293,2.024,-0.167,0.434,-22.244,49.002,-10.674,-46.735,-21.558,-128.730
1743403890.52,0.092,-0.083,-0.116,1.472,0.315,0.177,-21.666,48.538,-12.274,-44.925,-20.482,-127.266
1743403890.54,0.246,-0.082,0.199,1.128,0.692,0.344,-21.470,48.275,-14.227,-43.702,-19.100,-126.235
1743403890.56,0.204,-0.051,0.184,1.544,0.445,0.503,-20.860,47.726,-15.602,-42.438,-17.551,-124.977
1743403890.58,0.074,-0.044,-0.071,1.957,0.146,0.495,-20.143,47.603,-17.007,-40.657,-16.220,-123.432
1743403890.60,-0.053,0.032,-0.225,1.516,-0.011,0.275,-19.789,47.051,-18.966,-38.787,-15.308,-122.183
1743403890.62,-0.166,0.011,0.052,1.016,0.076,0.391,-19.349,46.684,-20.362,-37.536,-14.800,-121.306
1743403890.64,-0.126,0.047,0.216,1.086,0.649,0.525,-18.937,45.927,-21.507,-36.545,-13.762,-120.283
1743403890.66,-0.107,-0.064,-0.002,1.547,0.705,0.411,-18.196,45.935,-22.664,-35.215,-12.288,-119.209
1743403890.68,-0.026,-0.077,-0.161,1.509,0.310,0.183,-17.366,45.317,-24.253,-33.501,-11.263,-118.368
1743403890.70,0.120,-0.016,0.049,1.204,0.563,0.216,-16.854,44.580,-25.601,-32.046,-10.480,-117.796
1743403890.72,0.017,0.041,0.023,1.108,0.443,0.417,-16.339,43.954,-26.965,-30.807,-9.514,-117.106
1743403890.74,-0.133,0.066,0.050,1.118,0.508,0.480,-15.759,43.350,-28.005,-29.645,-8.572,-116.268
1743403890.76,-0.081,0.016,0.016,1.173,0.444,0.349,-14.967,42.948,-29.452,-28.420,-7.635,-115.503
1743403890.78,0.102,-0.084,-0.064,1.239,0.518,0.318,-14.302,42.326,-30.502,-27.088,-6.820,-114.864
1743403890.80,0.100,-0.078,-0.103,1.133,0.299,0.216,-13.912,41.252,-31.696,-25.771,-6.082,-114.355
1743403890.82,-0.024,-0.001,-0.044,1.043,0.184,0.229,-13.139,40.720,-32.665,-24.556,-5.673,-113.951
1743403890.84,-0.035,0.091,0.054,0.985,0.279,0.307,-12.909,39.903,-33.690,-23.443,-5.256,-113.489
