Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584984.35,0.222,0.052,-0.003,0.383,0.543,0.008,-80.699,-11.928,16.976
1746584984.37,0.121,0.041,0.109,0.207,0.362,0.080,-80.382,-10.780,17.624
1746584984.39,-0.020,-0.036,0.099,0.244,0.343,0.137,-80.174,-9.379,18.656
1746584984.41,-0.148,-0.076,0.073,0.447,0.536,-0.089,-79.791,-8.274,19.256
1746584984.43,-0.248,-0.058,0.000,0.661,0.271,-0.172,-79.133,-8.232,18.802
1746584984.45,-0.283,0.011,-0.087,0.608,0.081,-0.083,-78.370,-8.285,18.611
1746584984.47,-0.228,0.060,0.026,0.462,0.805,-0.088,-77.762,-7.885,18.559
1746584984.49,-0.101,0.018,0.149,0.412,1.370,-0.023,-77.269,-6.624,18.507
1746584984.51,0.006,-0.001,0.121,0.439,1.052,0.039,-76.786,-4.882,18.802
1746584984.53,0.079,-0.008,0.052,0.567,0.692,0.052,-76.234,-3.547,19.190
1746584984.55,0.090,-0.023,0.019,0.781,0.486,0.059,-75.462,-2.454,19.635
1746584984.57,0.049,-0.015,0.009,0.728,0.534,0.040,-74.576,-1.605,19.951
1746584984.59,0.040,0.015,0.118,0.595,0.617,0.110,-73.827,-0.568,20.292
1746584984.61,0.021,0.028,0.039,0.687,0.387,0.183,-73.115,0.586,20.907
1746584984.63,-0.045,0.008,-0.024,0.777,0.322,0.161,-72.275,1.551,21.279
1746584984.65,-0.109,-0.039,-0.006,0.753,0.664,0.108,-71.374,2.429,21.339
1746584984.67,-0.070,-0.054,0.090,0.544,1.062,0.284,-70.628,3.920,21.860
1746584984.69,0.046,-0.002,0.158,0.621,0.997,0.457,-69.956,6.213,22.991
1746584984.71,0.098,0.028,0.014,0.642,0.472,0.496,-69.112,8.269,24.291
1746584984.73,0.026,0.021,-0.005,0.449,0.538,0.364,-68.449,9.800,25.399
1746584984.75,-0.028,-0.034,-0.061,0.496,0.673,0.360,-67.821,11.246,26.161
1746584984.77,0.001,-0.030,-0.047,0.562,0.356,0.350,-67.183,12.560,26.945
1746584984.79,0.023,0.068,-0.035,1.014,0.310,0.222,-66.218,13.176,27.205
1746584984.81,-0.038,0.061,-0.090,1.003,0.224,0.153,-65.021,13.330,27.044
1746584984.83,-0.107,-0.049,-0.084,0.824,0.393,0.213,-63.946,13.530,26.882
1746584984.85,-0.055,-0.178,-0.057,0.504,0.526,0.480,-63.126,14.412,27.366
1746584984.87,0.145,-0.169,0.061,0.432,0.614,0.593,-62.468,16.088,28.384
1746584984.89,0.257,-0.112,-0.036,0.721,0.139,0.586,-61.684,17.401,29.400
1746584984.91,0.198,-0.009,-0.094,0.999,-0.093,0.413,-60.525,17.825,29.662
1746584984.93,-0.007,0.030,0.008,0.872,-0.033,0.210,-59.405,17.779,29.367
1746584984.95,-0.076,-0.099,-0.085,0.774,0.130,0.404,-58.395,17.820,29.128
1746584984.97,0.029,-0.090,0.028,0.562,0.235,0.608,-57.515,18.596,29.759
1746584984.99,0.088,-0.003,0.037,0.861,-0.021,0.553,-56.540,19.315,30.462
1746584985.01,0.026,0.020,-0.008,0.989,0.159,0.452,-55.335,19.592,30.511
1746584985.03,-0.013,0.011,0.015,0.930,0.159,0.460,-54.125,20.009,30.436
1746584985.05,-0.050,-0.027,-0.082,0.848,-0.165,0.578,-52.970,20.248,30.488
1746584985.07,0.015,-0.014,-0.046,0.917,-0.168,0.510,-51.825,20.399,30.927
1746584985.09,-0.102,0.043,-0.108,1.008,-0.122,0.219,-50.636,20.198,30.931
1746584985.11,-0.195,0.046,0.042,0.966,0.211,0.092,-49.534,19.970,30.551
1746584985.13,-0.192,0.009,0.053,0.908,0.093,0.257,-48.450,19.922,30.257
1746584985.15,-0.029,0.082,0.057,0.734,0.181,0.368,-47.447,20.128,30.300
1746584985.17,0.044,0.087,-0.014,0.809,0.094,0.306,-46.493,20.339,30.406
1746584985.19,-0.017,0.025,0.002,0.821,0.162,0.242,-45.509,20.434,30.346
1746584985.21,0.043,-0.049,0.056,0.783,0.214,0.302,-44.540,20.647,30.297
1746584985.23,0.079,-0.044,0.013,0.751,0.178,0.290,-43.586,20.893,30.320
1746584985.25,0.024,0.038,-0.022,0.702,0.144,0.223,-42.717,21.040,30.285
1746584985.27,-0.026,0.029,-0.020,0.738,0.073,0.239,-41.868,21.112,30.215
1746584985.29,-0.024,-0.003,0.001,0.754,0.092,0.298,-40.948,21.177,30.186
1746584985.31,0.044,-0.032,0.075,0.744,0.091,0.304,-40.037,21.319,30.200
1746584985.33,0.075,-0.055,0.032,0.753,0.094,0.328,-39.097,21.415,30.232
1746584985.34,0.074,-0.039,0.012,0.670,0.101,0.349,-38.206,21.586,30.042
1746584985.36,0.017,-0.061,-0.008,0.784,-0.004,0.284,-37.304,21.669,29.801
1746584985.38,-0.031,-0.056,-0.029,0.851,-0.017,0.243,-36.314,21.597,29.715
1746584985.41,0.005,-0.056,-0.026,0.667,0.166,0.252,-35.401,21.646,29.626
1746584985.42,0.054,0.005,0.093,0.536,0.160,0.449,-34.629,21.907,29.769
1746584985.44,-0.011,0.005,0.046,0.490,0.245,0.545,-33.864,22.353,30.158
1746584985.46,-0.002,-0.028,-0.041,0.477,0.288,0.502,-33.136,22.891,30.299
1746584985.48,0.002,-0.025,-0.023,0.496,0.209,0.480,-32.405,23.369,30.648
1746584985.50,0.080,-0.044,0.014,0.578,0.023,0.453,-31.637,23.628,30.928
1746584985.52,0.086,-0.066,0.041,0.733,-0.102,0.396,-30.763,23.706,31.107
1746584985.54,0.012,-0.042,-0.039,0.851,-0.169,0.240,-29.770,23.459,31.037
1746584985.56,-0.134,0.017,-0.008,0.836,-0.069,0.259,-28.776,23.242,30.886
1746584985.58,-0.167,0.024,-0.045,0.807,0.065,0.273,-27.766,23.168,30.795
1746584985.60,0.008,0.101,0.003,0.677,0.089,0.380,-26.862,23.304,30.782
1746584985.62,0.100,0.059,-0.020,0.593,0.056,0.426,-26.007,23.428,30.952
1746584985.64,0.050,-0.006,-0.013,0.530,0.016,0.346,-25.231,23.576,31.131
1746584985.66,0.083,-0.090,-0.030,0.480,-0.007,0.370,-24.536,23.600,31.286
1746584985.68,0.066,-0.022,-0.069,0.554,-0.105,0.314,-23.839,23.564,31.406
1746584985.70,-0.095,0.053,0.030,0.666,-0.094,0.301,-23.061,23.489,31.462
1746584985.72,-0.117,0.020,-0.046,0.731,0.082,0.194,-22.199,23.412,31.392
1746584985.74,-0.060,-0.020,-0.062,0.823,-0.142,0.082,-21.304,23.321,31.178
1746584985.76,0.064,-0.018,-0.019,0.701,-0.250,0.069,-20.489,22.991,30.890
1746584985.78,-0.117,0.030,-0.034,0.764,-0.174,0.023,-19.697,22.599,30.604
1746584985.80,-0.150,0.103,-0.013,0.846,-0.082,0.085,-18.845,22.464,30.301
1746584985.82,-0.102,0.107,-0.011,0.921,-0.074,0.031,-17.880,22.263,29.947
1746584985.84,-0.042,0.002,-0.013,0.901,-0.078,-0.072,-16.917,22.068,29.522
1746584985.86,0.069,-0.050,-0.036,0.769,-0.002,0.019,-16.043,21.898,29.116
1746584985.88,-0.043,0.032,0.055,0.688,0.089,0.164,-15.225,21.880,28.889
1746584985.90,-0.063,0.033,-0.034,0.668,0.078,0.234,-14.438,21.919,28.789
1746584985.92,0.007,-0.053,-0.016,0.662,0.150,0.196,-13.637,22.074,28.760
1746584985.94,-0.002,-0.114,-0.075,0.631,0.231,0.168,-12.869,22.273,28.669
1746584985.96,0.047,-0.084,-0.089,0.608,0.144,0.194,-12.133,22.474,28.565
1746584985.98,0.052,-0.011,0.061,0.474,0.236,0.370,-11.434,22.684,28.631
1746584986.00,-0.131,-0.008,0.042,0.416,0.450,0.399,-10.798,23.116,28.857
1746584986.02,-0.083,-0.009,-0.074,0.423,0.542,0.400,-10.186,23.773,29.095
1746584986.04,0.102,0.026,-0.138,0.466,0.353,0.418,-9.532,24.306,29.313
1746584986.06,0.065,0.065,-0.021,0.499,0.167,0.328,-8.865,24.602,29.463
1746584986.08,-0.076,-0.013,0.038,0.492,0.312,0.378,-8.177,24.899,29.603
1746584986.10,-0.124,0.052,-0.014,0.507,0.457,0.363,-7.464,25.340,29.758
1746584986.12,-0.093,-0.039,-0.068,0.559,0.316,0.162,-6.787,25.761,29.748
1746584986.14,0.065,-0.017,-0.107,0.544,0.377,0.246,-6.118,26.136,29.653
1746584986.16,0.058,0.012,-0.050,0.533,0.255,0.225,-5.436,26.449,29.620
1746584986.18,-0.103,-0.030,0.008,0.576,0.318,0.105,-4.780,26.782,29.508
1746584986.20,-0.025,-0.031,-0.059,0.587,0.243,0.050,-4.144,27.107,29.273
1746584986.22,0.087,-0.022,-0.042,0.556,0.087,0.032,-3.545,27.271,29.014
1746584986.24,0.111,-0.007,-0.082,0.515,0.065,0.097,-2.966,27.332,28.796
1746584986.26,0.030,0.029,-0.076,0.416,0.119,0.159,-2.428,27.420,28.685
