Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw
1743395431.10,0.617,0.094,0.253,3.849,-2.381,1.965,37.880,24.140,-40.648,-36.301,32.846,51.415
1743395431.12,0.501,0.225,0.448,3.823,-2.429,2.023,36.842,19.219,-44.271,-31.329,29.815,50.973
1743395431.14,0.467,0.364,0.605,3.317,-2.368,2.142,35.457,14.122,-47.301,-26.590,27.176,51.118
1743395431.16,0.313,0.421,0.637,2.605,-2.712,2.240,33.759,9.484,-49.983,-22.440,24.644,51.974
1743395431.18,0.043,0.437,0.630,1.904,-3.334,2.030,31.116,5.292,-52.571,-19.109,21.695,53.318
1743395431.20,-0.145,0.446,0.641,1.363,-3.666,1.578,27.663,1.964,-55.010,-16.664,18.071,54.682
1743395431.22,-0.171,0.392,0.665,0.960,-3.464,1.175,23.660,-0.791,-57.315,-14.961,14.249,55.873
1743395431.24,-0.129,0.399,0.676,0.450,-2.721,0.901,20.171,-2.342,-58.933,-13.905,10.967,56.852
1743395431.26,-0.716,1.002,-0.526,3.867,-0.552,-0.403,17.460,-3.956,-59.797,-12.328,8.885,57.169
1743395431.28,-0.098,-0.155,0.413,2.264,-2.025,0.540,16.329,-7.437,-60.001,-8.842,7.494,56.632
1743395431.30,-0.372,0.742,0.538,2.101,-1.362,0.022,14.362,-10.436,-60.148,-6.335,5.295,56.785
1743395431.32,0.031,0.192,0.518,2.027,0.402,-0.010,13.408,-12.764,-60.230,-4.018,4.775,56.500
1743395431.34,0.305,0.103,0.333,2.255,1.198,0.479,14.084,-15.437,-59.428,-1.575,5.748,56.563
1743395431.36,0.054,0.170,0.186,2.737,-0.262,0.489,14.897,-18.169,-58.364,1.182,6.920,56.868
1743395431.38,0.181,0.396,-0.212,3.768,-3.318,0.139,13.559,-21.774,-57.662,4.981,4.448,56.868
1743395431.40,-0.047,0.577,0.127,3.686,-1.523,-0.620,10.860,-26.119,-56.660,9.369,1.709,56.348
1743395431.42,-0.164,0.316,0.013,2.781,-0.427,-0.976,9.877,-29.768,-54.896,13.085,0.974,55.312
1743395431.44,-0.069,0.195,0.118,1.673,0.549,-0.990,10.308,-31.921,-53.544,15.543,1.296,54.123
1743395431.46,-0.044,0.077,0.098,1.022,0.337,-0.889,11.378,-33.270,-52.475,17.026,2.172,52.948
1743395431.48,-0.116,0.057,-0.014,0.684,0.079,-0.595,11.942,-34.207,-51.781,17.926,2.645,52.014
1743395431.50,-0.156,0.115,-0.013,0.704,0.187,-0.423,12.544,-34.716,-51.527,18.671,2.994,51.382
1743395431.52,-0.085,0.141,-0.003,0.808,0.261,-0.373,13.021,-35.323,-50.848,19.507,3.423,50.851
1743395431.54,-0.048,0.074,-0.015,0.848,0.311,-0.331,13.401,-35.778,-49.934,20.433,3.920,50.362
1743395431.56,-0.043,0.028,-0.052,0.827,0.263,-0.181,14.127,-36.432,-49.276,21.375,4.406,49.952
1743395431.58,-0.063,0.002,-0.049,0.672,0.186,0.074,14.335,-37.440,-48.611,22.233,4.703,49.819
1743395431.60,-0.045,0.042,-0.004,0.510,0.232,0.195,14.539,-37.915,-48.181,22.910,4.887,49.940
1743395431.62,-0.034,0.036,0.031,0.505,0.289,0.235,14.399,-38.360,-47.604,23.491,5.107,50.156
1743395431.63,-0.032,0.009,0.070,0.542,0.279,0.241,14.582,-38.909,-47.306,24.119,5.327,50.397
1743395431.65,-0.027,-0.041,0.052,0.359,0.319,0.305,14.684,-39.471,-46.712,24.679,5.554,50.669
1743395431.67,0.015,-0.039,0.029,0.188,0.342,0.494,14.697,-39.741,-46.229,25.017,5.743,51.140
1743395431.69,0.022,0.013,-0.011,0.213,0.317,0.543,14.476,-40.359,-46.010,25.296,5.840,51.792
1743395431.71,-0.035,0.069,-0.025,0.273,0.304,0.392,14.354,-40.921,-45.828,25.631,5.948,52.359
1743395431.73,-0.046,0.085,-0.021,0.358,0.274,0.276,14.312,-40.997,-45.448,26.022,6.126,52.726
1743395431.75,-0.063,0.062,-0.021,0.388,0.264,0.241,14.150,-41.421,-44.927,26.489,6.305,52.995
1743395431.77,-0.046,0.039,-0.024,0.358,0.310,0.243,14.219,-41.872,-44.566,26.948,6.518,53.251
1743395431.79,-0.025,0.041,-0.018,0.385,0.343,0.225,14.263,-42.364,-44.074,27.391,6.787,53.492
1743395431.81,-0.020,0.029,-0.028,0.480,0.333,0.208,14.286,-42.732,-43.826,27.913,7.078,53.706
1743395431.83,-0.028,0.026,-0.035,0.526,0.202,0.169,14.418,-43.168,-43.293,28.516,7.311,53.868
1743395431.85,-0.028,-0.058,0.043,0.633,-0.105,0.027,14.122,-43.679,-42.665,29.236,7.188,53.910
1743395431.87,0.038,-0.011,-0.031,0.001,0.340,-0.100,14.217,-43.969,-42.106,29.603,7.345,53.783
1743395431.89,-0.015,0.057,-0.041,-0.296,0.406,-0.067,14.494,-43.999,-42.315,29.379,7.896,53.704
