Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747667643.42,-0.041,-0.038,-0.060,1.039,-0.129,-0.120,-43.149,2.618,14.665
1747667643.43,-0.051,-0.105,-0.099,0.929,-0.267,-0.003,-42.593,2.441,14.581
1747667643.44,0.027,-0.131,-0.041,0.888,-0.199,0.117,-42.074,2.312,14.597
1747667643.45,0.125,-0.094,0.043,0.902,-0.105,0.175,-41.562,2.287,14.686
1747667643.46,0.125,-0.016,0.045,0.954,-0.061,0.138,-41.029,2.303,14.780
1747667643.47,0.045,0.063,0.006,1.000,-0.106,0.047,-40.470,2.287,14.821
1747667643.48,-0.039,0.107,0.006,1.023,-0.205,-0.032,-39.894,2.180,14.796
1747667643.49,-0.056,0.107,0.064,1.082,-0.218,-0.088,-39.296,2.008,14.722
1747667643.50,-0.011,0.067,0.128,1.176,-0.128,-0.106,-38.654,1.842,14.621
1747667643.51,0.028,0.010,0.112,1.250,-0.007,-0.101,-37.960,1.741,14.518
1747667643.52,0.013,-0.039,-0.078,1.145,-0.022,-0.101,-37.272,1.680,14.420
1747667643.53,-0.062,-0.088,-0.215,1.044,-0.163,-0.079,-36.653,1.570,14.330
1747667643.54,-0.105,-0.129,-0.115,1.000,-0.247,-0.006,-36.070,1.411,14.280
1747667643.55,-0.087,-0.116,0.030,0.937,-0.105,0.071,-35.516,1.314,14.289
1747667643.56,-0.064,-0.054,0.076,0.927,-0.039,0.071,-34.985,1.301,14.327
1747667643.57,-0.074,0.018,0.011,0.947,-0.085,0.016,-34.450,1.278,14.343
1747667643.58,-0.040,0.066,0.003,1.026,-0.221,-0.052,-33.889,1.177,14.316
1747667643.59,0.039,0.073,0.065,1.155,-0.299,-0.115,-33.269,0.982,14.244
1747667643.60,0.134,0.036,0.148,1.275,-0.190,-0.175,-32.573,0.777,14.132
1747667643.61,0.166,-0.034,0.022,1.246,-0.058,-0.226,-31.851,0.635,13.987
1747667643.62,0.044,-0.124,-0.099,1.159,-0.244,-0.244,-31.164,0.468,13.818
1747667643.63,-0.117,-0.189,-0.121,1.056,-0.388,-0.112,-30.532,0.208,13.686
1747667643.64,-0.063,-0.202,-0.047,0.972,-0.251,0.105,-29.954,0.024,13.685
1747667643.65,0.081,-0.132,0.031,0.927,-0.156,0.206,-29.413,-0.038,13.792
1747667643.66,0.122,-0.013,0.016,0.920,-0.121,0.237,-28.887,-0.043,13.939
1747667643.67,0.131,0.081,0.001,0.964,-0.218,0.259,-28.350,-0.057,14.101
1747667643.68,0.171,0.124,0.019,1.022,-0.288,0.262,-27.783,-0.126,14.274
1747667643.69,0.215,0.118,0.110,1.094,-0.238,0.171,-27.180,-0.212,14.418
1747667643.70,0.193,0.066,0.096,1.161,-0.169,0.052,-26.533,-0.293,14.491
1747667643.71,0.074,-0.023,-0.002,1.122,-0.197,0.017,-25.875,-0.387,14.512
1747667643.72,-0.107,-0.117,-0.097,1.023,-0.196,0.110,-25.265,-0.480,14.553
1747667643.73,-0.231,-0.164,-0.091,0.960,-0.156,0.236,-24.700,-0.542,14.667
1747667643.74,-0.235,-0.105,-0.014,0.915,0.030,0.304,-24.167,-0.504,14.847
1747667643.75,-0.156,0.024,0.018,0.896,0.176,0.278,-23.651,-0.366,15.347
1747667643.76,-0.090,0.130,-0.006,0.902,0.158,0.194,-23.141,-0.205,15.497
1747667643.77,-0.002,0.164,0.019,0.975,0.029,0.088,-22.607,-0.116,15.587
1747667643.78,0.094,0.147,0.071,1.085,-0.038,-0.000,-22.022,-0.112,15.613
1747667643.79,0.093,0.105,0.115,1.237,-0.029,-0.067,-21.358,-0.139,16.199
1747667643.80,-0.021,0.061,0.058,1.330,0.002,-0.144,-20.621,-0.171,16.136
1747667643.81,-0.188,0.006,-0.070,1.320,-0.050,-0.264,-19.861,-0.220,16.297
1747667643.82,-0.298,-0.056,-0.078,1.205,-0.024,-0.230,-19.139,-0.302,16.460
1747667643.83,-0.272,-0.067,0.003,1.084,0.155,-0.096,-18.486,-0.295,16.366
1747667643.84,-0.195,0.001,0.035,1.051,0.190,-0.073,-17.880,-0.206,16.945
1747667643.85,-0.116,0.102,-0.001,1.046,0.129,-0.089,-17.281,-0.128,16.897
1747667643.86,0.009,0.155,-0.003,1.065,0.069,-0.085,-16.680,-0.086,17.458
1747667643.87,0.124,0.143,0.030,1.101,-0.027,-0.113,-16.062,-0.088,17.402
1747667643.88,0.144,0.084,0.073,1.147,-0.159,-0.160,-15.419,-0.163,17.923
1747667643.89,0.098,-0.021,0.122,1.163,-0.237,-0.194,-14.758,-0.305,17.822
1747667643.90,0.073,-0.156,0.113,1.179,-0.136,-0.216,-14.088,-0.453,18.288
1747667643.91,0.106,-0.265,0.014,1.298,0.224,-0.156,-13.384,-0.449,18.185
1747667643.92,0.097,-0.288,-0.092,1.280,0.442,-0.153,-12.635,-0.267,18.696
1747667643.93,0.002,-0.214,-0.161,1.139,0.491,-0.084,-11.950,-0.015,18.620
1747667643.94,-0.032,-0.090,-0.106,1.105,0.400,0.126,-11.311,0.241,19.227
1747667643.95,-0.030,0.092,-0.022,1.091,0.453,0.155,-10.684,0.495,19.307
1747667643.96,-0.037,0.253,0.057,1.098,0.394,0.170,-10.055,0.753,19.954
1747667643.97,0.004,0.289,0.118,1.137,0.298,0.213,-9.414,0.973,20.057
1747667643.98,0.076,0.232,0.085,1.137,0.116,0.118,-8.762,1.105,20.696
1747667643.99,0.125,0.122,0.022,1.156,-0.028,0.061,-8.108,1.130,20.733
1747667644.00,0.108,0.000,0.007,1.187,-0.275,0.016,-7.438,1.047,21.286
1747667644.01,0.041,-0.059,0.041,1.195,-0.296,-0.089,-6.754,0.871,21.251
1747667644.02,-0.037,-0.084,0.042,1.161,-0.170,-0.153,-6.081,0.727,21.713
1747667644.03,-0.171,-0.118,-0.035,1.076,-0.029,-0.196,-5.442,0.657,21.603
1747667644.04,-0.241,-0.160,-0.121,1.026,0.094,-0.160,-4.846,0.669,22.037
1747667644.05,-0.212,-0.124,-0.081,1.006,0.156,-0.121,-4.267,0.732,21.951
