Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746585240.80,-0.082,-0.035,-0.029,0.950,-0.046,-0.070,-2.899,24.344,9.056
1746585240.82,-0.147,-0.028,0.026,0.939,-0.031,-0.087,-1.952,24.310,8.374
1746585240.84,-0.015,0.045,-0.072,0.934,-0.109,-0.059,-1.008,24.211,7.701
1746585240.86,0.034,-0.020,-0.081,0.839,-0.155,-0.048,-0.087,24.040,7.087
1746585240.88,-0.070,-0.065,-0.027,0.748,-0.048,-0.066,0.694,23.917,6.506
1746585240.90,-0.005,-0.060,-0.086,0.755,0.109,-0.019,1.461,23.972,5.970
1746585240.92,-0.029,-0.016,-0.057,0.710,0.022,-0.063,2.195,24.019,5.425
1746585240.94,0.018,-0.006,-0.097,0.703,-0.073,-0.043,2.908,24.010,4.882
1746585240.96,0.085,-0.045,-0.065,0.625,-0.010,0.025,3.600,23.979,4.415
1746585240.98,0.014,-0.083,-0.035,0.544,0.114,0.077,4.228,24.062,4.047
1746585241.00,-0.002,-0.041,-0.061,0.465,0.181,0.125,4.801,24.240,3.783
1746585241.02,0.021,-0.010,-0.054,0.417,0.168,0.134,5.321,24.449,3.570
1746585241.04,0.053,-0.026,-0.067,0.384,0.067,0.109,5.795,24.582,3.362
1746585241.06,0.085,-0.070,-0.072,0.319,0.039,0.129,6.223,24.646,3.177
1746585241.08,0.042,-0.057,-0.053,0.191,0.104,0.161,6.552,24.721,3.065
1746585241.10,-0.025,0.017,-0.127,0.176,0.180,0.139,6.816,24.868,3.009
1746585241.12,-0.026,0.014,-0.141,0.149,0.115,0.137,7.050,25.039,2.941
1746585241.14,0.049,-0.009,-0.100,0.128,0.054,0.101,7.248,25.108,2.864
1746585241.16,-0.009,0.006,-0.062,0.113,0.078,0.069,7.418,25.174,2.760
1746585241.18,-0.021,0.019,-0.055,0.133,0.102,0.058,7.576,25.283,2.638
1746585241.20,-0.038,0.031,-0.062,0.138,0.139,0.054,7.745,25.415,2.502
1746585241.22,-0.034,0.055,-0.036,0.157,0.087,-0.004,7.906,25.551,2.328
1746585241.24,-0.022,0.039,-0.007,0.202,0.008,-0.036,8.078,25.620,2.084
1746585241.26,0.021,0.008,0.016,0.196,-0.018,-0.020,8.270,25.628,1.689
1746585241.28,-0.016,-0.003,0.020,0.205,0.034,-0.002,8.469,25.647,1.464
1746585241.30,-0.067,-0.013,0.044,0.178,0.068,0.000,8.652,25.719,1.246
1746585241.32,0.023,-0.002,-0.027,0.198,0.005,0.024,8.848,25.779,1.053
1746585241.34,0.036,-0.003,-0.042,0.152,0.015,0.048,9.057,25.796,0.878
1746585241.36,0.020,-0.033,-0.019,0.062,0.029,0.075,9.189,25.806,0.775
1746585241.38,0.034,-0.016,-0.129,0.009,-0.018,0.055,9.260,25.797,0.709
1746585241.40,0.051,-0.055,-0.171,-0.062,-0.124,-0.032,9.243,25.725,0.624
1746585241.42,0.061,-0.095,-0.181,-0.181,-0.180,-0.103,9.087,25.556,0.490
1746585241.44,0.104,-0.047,-0.233,-0.314,-0.223,-0.102,8.783,25.323,0.403
1746585241.46,0.079,-0.035,-0.248,-0.486,-0.210,-0.147,8.317,25.073,0.386
1746585241.48,0.045,-0.050,-0.243,-0.678,-0.222,-0.196,7.621,24.805,0.392
1746585241.50,0.116,-0.052,-0.268,-0.826,-0.287,-0.214,6.748,24.491,0.456
1746585241.51,0.120,-0.081,-0.218,-1.008,-0.239,-0.206,5.691,24.162,0.582
1746585241.53,0.089,-0.052,-0.151,-1.252,-0.110,-0.144,4.435,23.929,0.849
1746585241.55,0.029,-0.017,-0.214,-1.430,0.025,-0.108,2.970,23.846,1.303
1746585241.57,0.013,-0.024,-0.184,-1.635,0.101,-0.177,1.298,23.893,1.804
1746585241.59,0.112,-0.091,-0.192,-1.739,0.100,-0.191,-0.557,24.017,2.362
1746585241.61,0.091,-0.070,-0.163,-1.793,0.113,-0.226,-2.495,24.135,2.942
1746585241.63,-0.047,-0.059,-0.114,-1.831,0.145,-0.376,-4.515,24.334,3.469
1746585241.65,-0.058,-0.059,-0.127,-1.857,0.132,-0.510,-6.654,24.524,3.852
1746585241.67,0.078,-0.098,-0.096,-1.854,0.021,-0.523,-8.817,24.656,4.207
1746585241.69,0.102,-0.132,0.002,-1.894,-0.032,-0.507,-11.022,24.712,4.573
1746585241.71,0.082,-0.137,-0.014,-1.867,-0.068,-0.466,-13.204,24.737,4.991
1746585241.73,-0.003,-0.084,-0.026,-1.844,-0.094,-0.498,-15.356,24.758,5.412
1746585241.75,-0.060,-0.024,-0.000,-1.815,-0.099,-0.478,-17.489,24.747,5.831
