Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584548.50,-0.139,0.069,-0.001,0.235,0.438,-0.091,-80.142,37.904,34.567
1746584548.52,-0.214,0.029,-0.144,0.625,0.432,-0.122,-79.849,36.271,32.357
1746584548.54,-0.197,-0.005,-0.299,0.754,0.201,-0.108,-79.229,33.394,29.088
1746584548.56,-0.170,-0.026,-0.269,0.347,0.234,-0.089,-78.732,31.294,26.713
1746584548.58,-0.123,-0.075,-0.219,-0.091,0.324,-0.013,-78.671,31.045,26.132
1746584548.60,-0.040,-0.142,-0.077,-0.338,0.339,0.087,-78.850,32.287,27.000
1746584548.62,0.027,-0.185,0.088,-0.510,0.192,0.105,-79.206,34.556,28.996
1746584548.64,0.008,-0.137,0.105,-0.254,0.162,-0.028,-79.567,36.488,30.765
1746584548.66,-0.061,-0.002,-0.135,0.264,-0.065,-0.174,-79.626,35.994,30.180
1746584548.68,-0.089,0.125,-0.268,0.291,-0.339,-0.258,-79.457,33.452,27.853
1746584548.70,-0.057,0.138,-0.142,0.000,-0.154,-0.155,-79.470,31.518,26.208
1746584548.72,-0.004,-0.003,0.007,-0.120,0.199,0.034,-79.560,31.460,26.127
1746584548.74,0.047,-0.101,0.150,-0.151,0.546,0.144,-79.652,32.887,27.129
1746584548.76,0.133,-0.114,0.128,0.116,0.651,0.205,-79.570,34.643,28.192
1746584548.78,0.237,-0.016,0.065,0.303,0.568,0.170,-79.222,35.520,28.363
1746584548.80,0.275,0.075,-0.016,0.259,0.346,0.092,-78.874,35.664,27.965
1746584548.82,0.210,0.062,-0.056,0.168,-0.090,0.045,-78.618,35.418,27.544
1746584548.83,0.048,-0.005,0.060,0.031,-0.689,-0.111,-78.556,34.566,27.129
1746584548.85,-0.098,-0.040,0.063,0.175,-1.005,-0.235,-78.593,32.456,26.008
1746584548.88,-0.186,-0.004,0.022,0.418,-0.799,-0.268,-78.450,29.247,23.836
1746584548.89,-0.203,0.027,0.058,0.531,-0.127,-0.170,-78.079,26.348,21.427
1746584548.91,-0.180,0.015,0.064,0.546,0.315,-0.037,-77.575,24.779,19.677
1746584548.93,-0.120,-0.038,0.054,0.540,0.454,0.101,-76.991,24.222,18.641
1746584548.95,-0.047,-0.082,0.019,0.534,0.499,0.229,-76.353,24.459,18.320
1746584548.97,-0.003,-0.014,0.039,0.600,0.579,0.234,-75.661,25.007,18.258
1746584548.99,-0.012,0.078,0.067,0.741,0.520,0.159,-74.871,25.186,17.775
1746584549.01,-0.058,0.067,0.019,0.840,0.319,0.134,-73.979,24.840,16.889
1746584549.03,-0.129,0.018,-0.070,0.816,-0.028,0.112,-73.056,24.082,15.938
1746584549.05,-0.084,-0.006,-0.006,0.764,-0.028,0.147,-72.180,23.283,15.183
1746584549.07,-0.013,0.012,0.016,0.833,0.042,0.202,-71.255,22.783,14.629
1746584549.09,-0.016,0.030,0.009,0.908,0.089,0.204,-70.262,22.401,14.150
1746584549.11,-0.044,0.010,-0.007,0.976,0.270,0.204,-69.167,22.050,13.570
1746584549.13,-0.046,-0.034,0.011,0.782,0.346,0.273,-68.119,22.061,13.196
1746584549.15,0.035,-0.049,0.078,0.587,0.620,0.377,-67.270,22.725,13.327
1746584549.17,0.112,-0.044,-0.051,0.601,0.393,0.514,-66.459,23.839,13.852
1746584549.19,0.184,0.004,-0.011,0.673,0.150,0.547,-65.545,24.733,14.512
1746584549.21,0.124,0.015,-0.007,0.913,-0.207,0.399,-64.514,25.002,14.831
1746584549.23,0.026,-0.038,-0.108,1.083,-0.439,0.290,-63.278,24.295,14.493
1746584549.25,-0.056,-0.101,-0.055,0.751,-0.139,0.315,-62.172,23.660,14.215
1746584549.27,-0.018,-0.141,0.015,0.525,0.154,0.533,-61.326,24.029,14.527
1746584549.29,0.035,-0.065,-0.040,0.654,-0.163,0.602,-60.470,24.650,15.268
1746584549.31,0.044,0.024,-0.036,1.043,-0.155,0.344,-59.369,24.613,15.476
1746584549.33,-0.004,-0.014,-0.069,0.947,-0.281,0.238,-58.140,24.066,15.060
1746584549.35,-0.015,-0.065,0.015,0.649,-0.076,0.370,-57.195,23.691,14.943
1746584549.37,0.059,-0.053,0.053,0.587,0.047,0.594,-56.332,24.094,15.371
1746584549.39,0.030,0.022,0.033,0.605,-0.094,0.563,-55.451,24.561,15.981
1746584549.41,-0.024,0.059,0.016,0.803,-0.167,0.414,-54.497,24.661,16.299
1746584549.43,-0.048,0.025,-0.051,0.897,-0.240,0.281,-53.432,24.351,16.200
1746584549.45,-0.053,-0.015,-0.003,0.714,-0.041,0.275,-52.455,24.049,16.021
1746584549.47,-0.074,-0.025,-0.027,0.619,-0.086,0.413,-51.614,24.045,16.095
